SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NAKODA, BE, 08-Jan-2018, 0.45, 0.40, 0.45, 0.40, 0.40, 0.40, 0.40, 1411362, 5.70, 137, -, -
NANDANI, SM, 08-Jan-2018, 99.00, 102.00, 108.90, 99.50, 108.90, 107.30, 104.87, 42000, 44.05, 21, 26000, 61.90
NATCOPHARM, EQ, 08-Jan-2018, 998.80, 998.80, 1025.00, 998.00, 1005.05, 1005.00, 1011.76, 410121, 4149.45, 20820, 281244, 68.58
NATHBIOGEN, EQ, 08-Jan-2018, 483.80, 498.00, 502.40, 486.00, 487.00, 488.55, 493.02, 147779, 728.58, 3828, 69031, 46.71
NATIONALUM, EQ, 08-Jan-2018, 87.35, 87.60, 88.75, 85.85, 86.35, 86.05, 86.85, 6648086, 5774.12, 35829, 3764613, 56.63
NATNLSTEEL, EQ, 08-Jan-2018, 44.15, 44.90, 45.00, 43.85, 44.35, 44.10, 44.44, 65736, 29.21, 410, 42333, 64.40
NAUKRI, EQ, 08-Jan-2018, 1414.50, 1414.50, 1414.50, 1386.00, 1390.00, 1394.80, 1395.37, 48519, 677.02, 3476, 41388, 85.30
NAVINFLUOR, EQ, 08-Jan-2018, 823.10, 832.00, 847.10, 830.00, 833.00, 839.60, 840.47, 34156, 287.07, 2442, 17094, 50.05
NAVKARCORP, EQ, 08-Jan-2018, 205.35, 207.80, 214.80, 203.50, 213.50, 213.60, 210.80, 1302612, 2745.86, 11025, 707134, 54.29
NAVNETEDUL, EQ, 08-Jan-2018, 157.05, 157.15, 159.35, 155.90, 158.00, 157.85, 157.33, 95365, 150.03, 2098, 83235, 87.28
NBCC, EQ, 08-Jan-2018, 250.60, 255.85, 257.20, 253.00, 253.70, 253.50, 254.39, 2763272, 7029.37, 34637, 1232268, 44.59
NBIFIN, EQ, 08-Jan-2018, 1835.85, 1900.00, 1925.00, 1870.05, 1887.00, 1899.00, 1912.05, 619, 11.84, 139, 540, 87.24
NBVENTURES, EQ, 08-Jan-2018, 173.00, 174.70, 178.25, 169.20, 173.00, 173.60, 174.22, 1342074, 2338.18, 9357, 651142, 48.52
NCC, EQ, 08-Jan-2018, 132.05, 132.00, 135.90, 131.10, 134.00, 134.10, 133.98, 4263815, 5712.78, 24084, 1247003, 29.25
NCLIND, EQ, 08-Jan-2018, 278.55, 280.00, 281.85, 265.75, 268.65, 269.25, 271.55, 267683, 726.89, 3445, 181495, 67.80
NDGL, EQ, 08-Jan-2018, 2110.20, 2111.15, 2215.70, 2070.00, 2209.95, 2210.40, 2203.76, 10929, 240.85, 541, 3943, 36.08
NDL, EQ, 08-Jan-2018, 169.60, 170.00, 176.75, 170.00, 172.70, 172.15, 173.67, 328607, 570.68, 4159, 169192, 51.49
NDTV, EQ, 08-Jan-2018, 46.65, 46.95, 48.00, 46.30, 46.60, 46.95, 46.96, 94656, 44.45, 548, 62631, 66.17
NECCLTD, EQ, 08-Jan-2018, 33.95, 33.95, 34.45, 33.60, 33.80, 33.85, 33.99, 347080, 117.97, 677, 226864, 65.36
NECLIFE, EQ, 08-Jan-2018, 40.40, 40.50, 41.70, 39.70, 40.70, 40.50, 40.71, 1506489, 613.31, 5002, 803339, 53.33
NELCAST, EQ, 08-Jan-2018, 96.90, 97.10, 103.80, 97.00, 103.75, 103.00, 101.84, 607008, 618.17, 4799, 404115, 66.57
NELCO, EQ, 08-Jan-2018, 131.45, 135.00, 142.00, 135.00, 137.60, 138.30, 138.68, 802503, 1112.95, 7389, 306539, 38.20
NESCO, EQ, 08-Jan-2018, 561.50, 562.00, 579.00, 558.05, 566.65, 571.35, 571.22, 99907, 570.69, 2454, 67061, 67.12
NESTLEIND, EQ, 08-Jan-2018, 7856.75, 7830.00, 7968.55, 7830.00, 7931.05, 7941.15, 7914.52, 35919, 2842.82, 8736, 28078, 78.17
NETWORK18, EQ, 08-Jan-2018, 60.60, 61.15, 62.15, 60.20, 61.00, 61.00, 61.35, 2009593, 1232.85, 5098, 924571, 46.01
NEULANDLAB, EQ, 08-Jan-2018, 845.65, 849.85, 865.50, 849.85, 853.00, 853.95, 855.67, 63856, 546.39, 2811, 47944, 75.08
NEXTMEDIA, BE, 08-Jan-2018, 19.90, 20.20, 20.30, 19.20, 19.85, 19.95, 20.02, 14739, 2.95, 59, -, -
NFL, EQ, 08-Jan-2018, 77.35, 77.35, 78.85, 76.75, 77.60, 77.45, 77.53, 3468627, 2689.10, 12917, 1452119, 41.86
NH, EQ, 08-Jan-2018, 296.85, 299.00, 300.00, 295.00, 296.00, 296.70, 297.93, 90241, 268.86, 4493, 63198, 70.03
NHAI, N1, 08-Jan-2018, 1097.97, 1100.00, 1100.00, 1095.51, 1096.00, 1095.99, 1096.12, 2868, 31.44, 20, 2135, 74.44
NHAI, N2, 08-Jan-2018, 1179.74, 1180.00, 1180.00, 1171.10, 1177.99, 1177.96, 1175.75, 4844, 56.95, 44, 3746, 77.33
NHAI, N4, 08-Jan-2018, 1201.00, 1202.00, 1202.00, 1201.00, 1201.00, 1201.00, 1201.50, 200, 2.40, 2, 200, 100.00
NHAI, N6, 08-Jan-2018, 1288.65, 1280.00, 1289.80, 1275.00, 1280.00, 1277.31, 1278.83, 295, 3.77, 7, 295, 100.00
NHAI, N8, 08-Jan-2018, 1120.00, 1120.00, 1120.00, 1115.01, 1115.01, 1115.01, 1115.25, 21, 0.23, 2, 21, 100.00
NHAI, NA, 08-Jan-2018, 1175.00, 1172.50, 1175.00, 1172.00, 1172.00, 1172.00, 1172.30, 1660, 19.46, 19, 1050, 63.25
NHAI, NE, 08-Jan-2018, 1144.10, 1144.20, 1151.80, 1144.20, 1151.80, 1151.80, 1148.20, 2124, 24.39, 13, 1724, 81.17
NHBTF2014, N4, 08-Jan-2018, 6000.00, 5454.01, 5584.00, 5454.01, 5584.00, 5584.00, 5507.34, 6, 0.33, 3, 2, 33.33
NHBTF2014, N6, 08-Jan-2018, 6500.00, 6600.00, 6600.00, 6405.00, 6471.00, 6471.00, 6433.28, 227, 14.60, 8, 170, 74.89
NHBTF2023, N6, 08-Jan-2018, 6385.15, 6435.00, 6435.00, 6435.00, 6435.00, 6435.00, 6435.00, 84, 5.41, 3, 84, 100.00
NHPC, EQ, 08-Jan-2018, 33.55, 33.60, 33.80, 33.00, 33.15, 33.15, 33.32, 7970259, 2655.96, 17009, 4105668, 51.51
NHPC, N6, 08-Jan-2018, 1320.00, 1320.00, 1320.00, 1320.00, 1320.00, 1320.00, 1320.00, 315, 4.16, 6, 315, 100.00
NIACL, EQ, 08-Jan-2018, 625.25, 627.80, 631.00, 625.20, 627.00, 627.60, 628.37, 49009, 307.96, 3785, 32399, 66.11
NIBL, EQ, 08-Jan-2018, 29.85, 30.00, 30.25, 29.45, 29.80, 29.85, 30.02, 121523, 36.48, 318, 107307, 88.30
NIF100IWIN, EQ, 08-Jan-2018, 116.00, 117.00, 117.00, 116.14, 116.60, 116.60, 116.51, 407, 0.47, 26, 309, 75.92
NIFTYBEES, EQ, 08-Jan-2018, 1087.20, 1094.00, 1094.40, 1090.03, 1092.27, 1092.46, 1092.00, 74440, 812.89, 786, 67161, 90.22
NIFTYEES, EQ, 08-Jan-2018, 11750.00, 12800.00, 12899.99, 11300.00, 11601.00, 11601.00, 12150.25, 20, 2.43, 6, 0, 0.00
NIFTYIWIN, EQ, 08-Jan-2018, 108.49, 109.06, 109.23, 108.46, 108.81, 108.83, 109.05, 56875, 62.02, 4125, 33876, 59.56
NIITLTD, EQ, 08-Jan-2018, 111.85, 112.75, 116.50, 110.20, 114.00, 114.70, 113.85, 2318474, 2639.54, 15951, 978968, 42.22
NIITTECH, EQ, 08-Jan-2018, 669.50, 674.00, 705.90, 672.05, 701.20, 704.05, 691.78, 909477, 6291.55, 31601, 322381, 35.45
NILAINFRA, EQ, 08-Jan-2018, 26.70, 27.05, 29.00, 27.05, 28.30, 28.40, 28.40, 7617151, 2163.31, 10277, 3192125, 41.91
NILKAMAL, EQ, 08-Jan-2018, 2037.45, 2054.00, 2079.90, 2040.00, 2068.00, 2065.60, 2059.64, 48776, 1004.61, 3639, 13745, 28.18
NIPPOBATRY, EQ, 08-Jan-2018, 1092.80, 1125.25, 1140.00, 1022.60, 1037.00, 1039.85, 1068.16, 37058, 395.84, 3487, 16762, 45.23
NITCO, EQ, 08-Jan-2018, 118.10, 118.85, 119.30, 115.75, 116.65, 116.45, 117.14, 261897, 306.79, 2198, 118790, 45.36
NITESHEST, EQ, 08-Jan-2018, 19.05, 20.95, 20.95, 19.10, 20.95, 20.95, 20.75, 3043385, 631.61, 2167, 1863256, 61.22
NITINFIRE, EQ, 08-Jan-2018, 9.05, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 208929, 19.85, 233, 208929, 100.00
NITINSPIN, EQ, 08-Jan-2018, 117.85, 118.95, 119.00, 116.05, 116.60, 116.75, 117.49, 348819, 409.81, 1509, 193461, 55.46
NITIRAJ, SM, 08-Jan-2018, 84.80, 84.30, 84.30, 84.30, 84.30, 84.30, 84.30, 1200, 1.01, 1, 1200, 100.00
NKIND, BE, 08-Jan-2018, 54.75, 52.05, 57.00, 52.05, 56.85, 56.85, 55.12, 1604, 0.88, 30, -, -
NLCINDIA, EQ, 08-Jan-2018, 111.55, 112.20, 112.80, 111.65, 112.00, 111.95, 112.08, 934015, 1046.83, 11718, 675909, 72.37
NMDC, EQ, 08-Jan-2018, 158.55, 158.50, 162.70, 158.30, 161.90, 161.85, 160.60, 5149595, 8269.99, 32763, 2024932, 39.32
NOCIL, EQ, 08-Jan-2018, 228.95, 227.50, 230.75, 218.50, 219.80, 219.55, 223.83, 2684692, 6009.06, 23689, 1186605, 44.20
NOIDATOLL, EQ, 08-Jan-2018, 13.10, 13.05, 13.35, 12.80, 13.00, 12.90, 13.07, 402999, 52.67, 1934, 299000, 74.19
NRAIL, EQ, 08-Jan-2018, 474.00, 479.60, 496.95, 476.15, 490.05, 493.75, 488.18, 78099, 381.26, 2338, 44757, 57.31
NRBBEARING, EQ, 08-Jan-2018, 171.05, 173.10, 174.80, 169.25, 170.25, 170.85, 171.71, 303136, 520.50, 5347, 204839, 67.57
NSIL, EQ, 08-Jan-2018, 1400.15, 1433.95, 1463.00, 1421.50, 1440.00, 1443.05, 1447.42, 896, 12.97, 70, 619, 69.08
NTL, BE, 08-Jan-2018, 5.30, 5.45, 5.55, 5.10, 5.55, 5.55, 5.35, 67498, 3.61, 92, -, -
NTPC, EQ, 08-Jan-2018, 177.50, 177.60, 178.50, 176.90, 178.00, 177.65, 177.27, 6075105, 10769.14, 38084, 4505423, 74.16
NTPC, N4, 08-Jan-2018, 1140.00, 1150.00, 1160.00, 1149.99, 1155.00, 1159.29, 1152.79, 938, 10.81, 9, 696, 74.20
NTPC, N6, 08-Jan-2018, 1270.00, 1285.00, 1285.00, 1270.00, 1279.97, 1279.97, 1273.54, 133, 1.69, 8, 125, 93.98
NTPC, N7, 08-Jan-2018, 13.68, 13.65, 13.72, 13.65, 13.69, 13.69, 13.69, 29570, 4.05, 138, 27170, 91.88
NTPC, NB, 08-Jan-2018, 1080.00, 1073.55, 1073.55, 1073.55, 1073.55, 1073.55, 1073.55, 1, 0.01, 1, 1, 100.00
NTPC, NC, 08-Jan-2018, 1144.90, 1125.05, 1145.00, 1125.05, 1145.00, 1145.00, 1135.03, 8, 0.09, 2, 8, 100.00
NUCLEUS, EQ, 08-Jan-2018, 524.50, 524.00, 539.00, 524.00, 535.05, 534.90, 533.23, 40869, 217.92, 2462, 25523, 62.45
NUTEK, EQ, 08-Jan-2018, 1.40, 1.35, 1.45, 1.35, 1.45, 1.45, 1.38, 887111, 12.22, 340, 682536, 76.94
NV20IWIN, EQ, 08-Jan-2018, 47.82, 48.25, 48.44, 48.15, 48.15, 48.15, 48.42, 198, 0.10, 6, 196, 98.99
OBEROIRLTY, EQ, 08-Jan-2018, 489.70, 491.25, 502.00, 490.10, 492.20, 493.45, 498.43, 424011, 2113.41, 32923, 290472, 68.51
OCCL, EQ, 08-Jan-2018, 1391.80, 1402.35, 1583.90, 1401.00, 1500.00, 1506.30, 1521.60, 160421, 2440.97, 10966, 48232, 30.07
OCL, EQ, 08-Jan-2018, 1475.30, 1488.00, 1488.00, 1460.05, 1465.25, 1472.75, 1472.13, 9517, 140.10, 408, 7292, 76.62
OFSS, EQ, 08-Jan-2018, 4101.65, 4130.65, 4140.00, 4093.90, 4095.10, 4110.30, 4111.15, 45766, 1881.51, 4914, 31459, 68.74
OIL, EQ, 08-Jan-2018, 380.50, 378.65, 385.00, 378.05, 378.55, 379.75, 380.73, 659707, 2511.72, 9471, 211245, 32.02
OILCOUNTUB, EQ, 08-Jan-2018, 62.45, 63.90, 64.20, 61.50, 61.60, 61.65, 62.06, 88040, 54.63, 780, 50752, 57.65
OISL, BE, 08-Jan-2018, 4.95, 5.15, 5.15, 5.15, 5.15, 5.15, 5.15, 30306, 1.56, 25, -, -
OMAXAUTO, EQ, 08-Jan-2018, 103.15, 102.95, 108.00, 102.00, 105.80, 105.95, 106.04, 325683, 345.36, 2547, 176860, 54.30
OMAXE, EQ, 08-Jan-2018, 228.80, 229.00, 230.20, 228.40, 229.80, 229.80, 229.25, 644131, 1476.68, 6034, 119852, 18.61
OMFURN, SM, 08-Jan-2018, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 6000, 1.44, 1, 6000, 100.00
OMKARCHEM, EQ, 08-Jan-2018, 78.40, 78.95, 80.00, 77.10, 77.50, 77.55, 78.58, 179450, 141.02, 1703, 114808, 63.98
OMMETALS, EQ, 08-Jan-2018, 68.50, 68.65, 70.00, 68.65, 69.05, 69.00, 69.37, 197168, 136.77, 1154, 120290, 61.01
ONELIFECAP, BE, 08-Jan-2018, 27.15, 27.25, 28.00, 26.70, 28.00, 27.20, 27.37, 21138, 5.78, 85, -, -
ONEPOINT, SM, 08-Jan-2018, 100.95, 102.25, 103.80, 98.00, 99.00, 98.95, 101.05, 266000, 268.79, 115, 182000, 68.42
ONGC, EQ, 08-Jan-2018, 198.45, 198.00, 199.90, 196.70, 197.05, 197.40, 197.84, 4858711, 9612.24, 51536, 2994508, 61.63
ONMOBILE, EQ, 08-Jan-2018, 62.50, 62.65, 63.50, 61.50, 61.70, 61.80, 62.49, 456184, 285.07, 3110, 239122, 52.42
ONWARDTEC, EQ, 08-Jan-2018, 132.25, 133.45, 136.45, 133.00, 133.95, 133.35, 134.16, 34893, 46.81, 731, 19372, 55.52
OPAL, SM, 08-Jan-2018, 100.00, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 1000, 1.02, 1, 1000, 100.00
OPTIEMUS, BE, 08-Jan-2018, 209.05, 219.50, 219.50, 219.45, 219.50, 219.50, 219.50, 375642, 824.53, 313, -, -
OPTOCIRCUI, BE, 08-Jan-2018, 9.95, 10.05, 10.30, 10.00, 10.10, 10.10, 10.11, 374047, 37.81, 591, -, -
ORBITCORP, BZ, 08-Jan-2018, 1.55, 1.55, 1.60, 1.55, 1.60, 1.60, 1.60, 16818, 0.27, 27, -, -
ORBTEXP, EQ, 08-Jan-2018, 168.05, 167.40, 167.40, 162.65, 165.00, 165.25, 164.68, 41467, 68.29, 901, 24563, 59.24
ORCHIDPHAR, BE, 08-Jan-2018, 22.15, 23.25, 23.25, 23.25, 23.25, 23.25, 23.25, 98958, 23.01, 286, -, -
ORICONENT, EQ, 08-Jan-2018, 67.20, 67.90, 68.70, 65.45, 66.00, 66.10, 66.84, 1359043, 908.44, 6248, 773905, 56.94
ORIENTABRA, EQ, 08-Jan-2018, 55.50, 55.20, 58.25, 53.00, 58.25, 58.25, 57.46, 315585, 181.33, 1482, 199910, 63.35
ORIENTALTL, BE, 08-Jan-2018, 16.85, 17.30, 17.65, 17.20, 17.30, 17.35, 17.57, 48076, 8.44, 136, -, -
ORIENTBANK, EQ, 08-Jan-2018, 124.30, 124.60, 126.20, 124.00, 125.25, 125.35, 125.56, 1596161, 2004.17, 9624, 499767, 31.31
ORIENTBELL, EQ, 08-Jan-2018, 320.20, 320.65, 327.00, 320.00, 322.30, 323.45, 324.20, 25850, 83.81, 648, 19984, 77.31
ORIENTCEM, EQ, 08-Jan-2018, 175.65, 176.70, 180.10, 174.15, 174.15, 175.30, 176.12, 165072, 290.73, 4517, 99551, 60.31
ORIENTHOT, EQ, 08-Jan-2018, 45.40, 46.50, 46.65, 44.60, 45.00, 45.30, 45.50, 644821, 293.40, 2666, 337106, 52.28
ORIENTLTD, BE, 08-Jan-2018, 186.90, 196.20, 196.20, 184.00, 185.00, 185.00, 185.35, 1759, 3.26, 31, -, -
ORIENTPPR, EQ, 08-Jan-2018, 163.45, 165.10, 174.80, 165.10, 173.95, 173.65, 171.58, 2309294, 3962.34, 12657, 1418588, 61.43
ORIENTREF, EQ, 08-Jan-2018, 179.20, 182.50, 186.30, 180.00, 180.75, 180.45, 182.24, 212163, 386.64, 2664, 163870, 77.24
ORISSAMINE, EQ, 08-Jan-2018, 2044.50, 2099.95, 2101.00, 2035.60, 2035.60, 2046.85, 2060.94, 5884, 121.27, 1078, 2519, 42.81
ORTEL, EQ, 08-Jan-2018, 32.85, 32.95, 33.60, 32.60, 33.30, 33.10, 33.15, 12023, 3.99, 86, 9926, 82.56
ORTINLABSS, BE, 08-Jan-2018, 27.30, 28.55, 28.55, 27.20, 27.25, 27.35, 27.84, 29289, 8.15, 142, -, -
PAEL, BE, 08-Jan-2018, 8.90, 8.90, 8.90, 8.50, 8.90, 8.90, 8.72, 2150, 0.19, 5, -, -
PAGEIND, EQ, 08-Jan-2018, 24454.85, 24500.00, 24653.40, 24407.15, 24450.00, 24477.40, 24499.53, 11835, 2899.52, 5619, 6600, 55.77
PALASHSECU, BE, 08-Jan-2018, 86.80, 89.00, 89.00, 87.00, 88.00, 88.00, 87.58, 8595, 7.53, 65, -, -
PALREDTEC, EQ, 08-Jan-2018, 91.00, 90.10, 94.05, 90.10, 93.00, 92.65, 93.22, 6230, 5.81, 110, 4433, 71.16
PANACEABIO, EQ, 08-Jan-2018, 243.75, 244.90, 246.30, 237.50, 239.00, 240.15, 242.27, 50887, 123.28, 1080, 25723, 50.55
PANACHE, SM, 08-Jan-2018, 103.50, 106.00, 124.20, 105.00, 124.00, 124.00, 116.52, 32000, 37.29, 20, 22400, 70.00
PANAMAPET, EQ, 08-Jan-2018, 248.10, 253.60, 257.00, 245.00, 247.95, 247.80, 249.09, 69478, 173.07, 1781, 38862, 55.93
PANORAMUNI, EQ, 08-Jan-2018, 12.95, 13.25, 13.25, 12.00, 12.10, 12.35, 12.47, 100298, 12.51, 356, 72387, 72.17
PANSARI, SM, 08-Jan-2018, 23.75, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 6000, 1.38, 1, 6000, 100.00
PAPERPROD, EQ, 08-Jan-2018, 361.80, 364.90, 364.90, 357.00, 362.00, 362.25, 361.12, 21980, 79.37, 464, 17240, 78.43
PARABDRUGS, BE, 08-Jan-2018, 8.60, 8.70, 8.90, 8.20, 8.20, 8.40, 8.50, 50933, 4.33, 110, -, -
PARACABLES, EQ, 08-Jan-2018, 18.05, 18.80, 18.95, 18.20, 18.95, 18.95, 18.85, 625728, 117.94, 880, 427444, 68.31
PARAGMILK, EQ, 08-Jan-2018, 299.85, 301.30, 308.00, 298.00, 298.65, 298.80, 299.81, 885580, 2655.06, 10037, 666759, 75.29
PARSVNATH, EQ, 08-Jan-2018, 29.00, 29.10, 29.85, 28.00, 28.50, 28.80, 28.65, 379959, 108.86, 669, 223576, 58.84
PATELENG, EQ, 08-Jan-2018, 83.15, 83.70, 84.40, 81.60, 81.90, 82.10, 82.85, 736701, 610.34, 4806, 363099, 49.29
PATINTLOG, EQ, 08-Jan-2018, 83.00, 83.40, 86.95, 83.40, 85.40, 85.65, 85.77, 377709, 323.96, 3539, 157039, 41.58
PATSPINLTD, EQ, 08-Jan-2018, 30.70, 30.45, 31.35, 30.40, 30.55, 30.45, 30.56, 37047, 11.32, 134, 29932, 80.79
PBAINFRA, BE, 08-Jan-2018, 23.05, 23.90, 23.90, 21.90, 21.95, 22.10, 22.41, 33620, 7.53, 113, -, -
PCJEWELLER, EQ, 08-Jan-2018, 492.00, 494.50, 504.65, 489.25, 502.00, 501.85, 498.09, 2107299, 10496.32, 42782, 741470, 35.19
PDMJEPAPER, EQ, 08-Jan-2018, 31.10, 29.45, 32.00, 29.45, 30.30, 30.20, 30.81, 82880, 25.54, 486, 38926, 46.97
PDPL, BE, 08-Jan-2018, 23.90, 23.95, 24.75, 22.75, 23.95, 23.95, 23.73, 18183, 4.32, 80, -, -
PDSMFL, EQ, 08-Jan-2018, 308.15, 310.00, 311.35, 307.50, 311.00, 310.00, 309.73, 2905, 9.00, 68, 2868, 98.73
PDUMJEIND, BE, 08-Jan-2018, 11.75, 11.20, 11.20, 11.20, 11.20, 11.20, 11.20, 1001, 0.11, 2, -, -
PDUMJEPULP, EQ, 08-Jan-2018, 34.00, 33.25, 34.45, 32.05, 33.10, 33.00, 32.86, 73742, 24.24, 480, 40252, 54.58
PEARLPOLY, EQ, 08-Jan-2018, 38.55, 41.45, 46.25, 36.70, 46.25, 46.25, 44.84, 428969, 192.37, 1998, 215414, 50.22
PEL, EQ, 08-Jan-2018, 2853.50, 2850.00, 2925.00, 2847.10, 2913.00, 2909.55, 2893.60, 211623, 6123.53, 18825, 87108, 41.16
PENIND, EQ, 08-Jan-2018, 76.55, 76.80, 77.95, 74.50, 76.20, 76.45, 76.68, 2082457, 1596.84, 10151, 1018139, 48.89
PENINLAND, EQ, 08-Jan-2018, 41.55, 42.40, 44.00, 41.20, 42.95, 43.15, 42.88, 4137512, 1774.30, 14077, 1960627, 47.39
PENPEBS, EQ, 08-Jan-2018, 112.25, 114.00, 124.60, 109.10, 121.45, 122.35, 115.82, 2871466, 3325.87, 14320, 1377382, 47.97
PERFECT, SM, 08-Jan-2018, 29.90, 28.60, 28.60, 28.50, 28.50, 28.50, 28.53, 18000, 5.14, 3, 18000, 100.00
PERSISTENT, EQ, 08-Jan-2018, 719.60, 722.00, 730.00, 710.20, 716.00, 718.60, 722.83, 252901, 1828.04, 4089, 171824, 67.94
PETRONENGG, EQ, 08-Jan-2018, 143.80, 146.00, 149.70, 145.50, 146.05, 146.55, 147.41, 9137, 13.47, 192, 4786, 52.38
PETRONET, EQ, 08-Jan-2018, 252.15, 253.00, 256.95, 252.50, 255.00, 254.70, 254.75, 4201024, 10702.03, 56211, 2939013, 69.96
PFC, EQ, 08-Jan-2018, 125.05, 125.25, 126.95, 124.80, 126.70, 126.70, 126.03, 3575815, 4506.43, 32359, 1699156, 47.52
PFC, N4, 08-Jan-2018, 1092.00, 1092.00, 1126.99, 1092.00, 1126.99, 1126.99, 1099.87, 645, 7.09, 11, 532, 82.48
PFC, N5, 08-Jan-2018, 1165.01, 1163.90, 1163.90, 1163.90, 1163.90, 1163.90, 1163.90, 30, 0.35, 1, 30, 100.00
PFC, N8, 08-Jan-2018, 1280.00, 1297.00, 1297.00, 1263.30, 1263.30, 1263.30, 1273.64, 1524, 19.41, 17, 1497, 98.23
PFIZER, EQ, 08-Jan-2018, 2049.50, 2050.00, 2059.20, 2025.00, 2050.00, 2045.90, 2037.84, 17320, 352.95, 2048, 11028, 63.67
PFOCUS, EQ, 08-Jan-2018, 128.10, 129.00, 129.00, 121.00, 121.60, 123.30, 124.69, 411718, 513.36, 2287, 289936, 70.42
PFS, EQ, 08-Jan-2018, 38.15, 38.25, 38.50, 37.55, 37.75, 37.75, 38.04, 2098723, 798.43, 4661, 1329127, 63.33
PGEL, EQ, 08-Jan-2018, 432.65, 438.00, 446.00, 433.50, 444.90, 442.00, 438.29, 34611, 151.70, 375, 25231, 72.90
PGHH, EQ, 08-Jan-2018, 9326.25, 9350.00, 9399.00, 9236.30, 9300.00, 9299.50, 9299.23, 3432, 319.15, 679, 2372, 69.11
PGIL, EQ, 08-Jan-2018, 138.75, 140.00, 143.00, 138.80, 140.00, 140.35, 141.08, 31763, 44.81, 459, 24966, 78.60
PHILIPCARB, EQ, 08-Jan-2018, 1273.50, 1300.00, 1528.20, 1300.00, 1528.20, 1520.75, 1438.99, 5285623, 76059.76, 154054, 711306, 13.46
PHOENIXLTD, EQ, 08-Jan-2018, 575.10, 581.45, 600.00, 570.00, 591.30, 585.65, 580.70, 413504, 2401.20, 12441, 349194, 84.45
PIDILITIND, EQ, 08-Jan-2018, 910.20, 911.10, 916.00, 907.50, 913.50, 912.15, 911.78, 211898, 1932.04, 8423, 103919, 49.04
PIIND, EQ, 08-Jan-2018, 981.30, 994.70, 994.70, 978.40, 985.00, 985.50, 985.14, 110079, 1084.43, 6622, 90669, 82.37
PILANIINVS, BE, 08-Jan-2018, 3196.55, 3101.00, 3220.00, 3101.00, 3186.00, 3186.00, 3198.59, 643, 20.57, 52, -, -
PILITA, BE, 08-Jan-2018, 15.60, 16.35, 16.35, 16.35, 16.35, 16.35, 16.35, 76251, 12.47, 58, -, -
PINCON, EQ, 08-Jan-2018, 39.40, 43.30, 43.30, 40.00, 43.30, 43.30, 42.84, 2407173, 1031.19, 6643, 1075467, 44.68
PIONDIST, EQ, 08-Jan-2018, 218.85, 220.00, 220.00, 206.95, 207.00, 208.60, 209.18, 49934, 104.45, 921, 30538, 61.16
PIONEEREMB, EQ, 08-Jan-2018, 41.30, 41.50, 42.00, 40.20, 40.70, 40.75, 41.19, 29921, 12.32, 332, 17324, 57.90
PIRPHYTO, BE, 08-Jan-2018, 41.80, 39.75, 43.25, 39.75, 39.75, 40.05, 40.35, 16936, 6.83, 78, -, -
PITTILAM, EQ, 08-Jan-2018, 104.20, 105.00, 105.60, 102.40, 103.45, 103.25, 103.91, 66299, 68.89, 777, 41682, 62.87
PKTEA, EQ, 08-Jan-2018, 374.85, 377.05, 379.95, 361.95, 373.90, 370.30, 370.33, 3797, 14.06, 202, 2301, 60.60
PLASTIBLEN, EQ, 08-Jan-2018, 242.15, 247.90, 271.00, 243.00, 262.50, 260.20, 259.34, 147375, 382.21, 2605, 88495, 60.05
PNB, EQ, 08-Jan-2018, 176.00, 177.05, 178.15, 175.10, 175.65, 175.70, 176.41, 7302294, 12881.70, 37673, 2078930, 28.47
PNBGILTS, EQ, 08-Jan-2018, 47.25, 47.50, 48.80, 47.05, 47.75, 47.85, 47.85, 471900, 225.83, 1979, 212532, 45.04
PNBHOUSING, EQ, 08-Jan-2018, 1305.40, 1305.40, 1354.45, 1304.95, 1337.00, 1333.15, 1330.20, 217481, 2892.93, 7266, 120141, 55.24
PNC, BE, 08-Jan-2018, 25.20, 26.20, 26.45, 23.95, 26.45, 26.35, 25.83, 28100, 7.26, 100, -, -
PNCINFRA, EQ, 08-Jan-2018, 205.55, 205.00, 207.35, 200.30, 200.50, 201.15, 203.43, 155523, 316.38, 4168, 103269, 66.40
POCHIRAJU, EQ, 08-Jan-2018, 5.90, 6.25, 6.45, 6.05, 6.45, 6.45, 6.43, 83047, 5.34, 103, 72974, 87.87
PODDARHOUS, EQ, 08-Jan-2018, 1333.05, 1329.95, 1349.90, 1314.95, 1340.90, 1321.65, 1335.09, 1397, 18.65, 119, 1084, 77.59
PODDARMENT, EQ, 08-Jan-2018, 303.65, 316.00, 347.60, 308.00, 344.05, 342.60, 332.54, 93534, 311.04, 2103, 53894, 57.62
POKARNA, EQ, 08-Jan-2018, 247.85, 259.80, 264.70, 241.00, 258.15, 258.15, 253.72, 357913, 908.09, 7456, 186172, 52.02
